price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long,price_category,description_len
23990,2008.0,nissan,other,0,gas,85779.0,clean,automatic,4wd,other,pickup,blue,or,45.0,-123.0,high,4205
18499,2016.0,jeep,other,4,other,75314.0,clean,automatic,4wd,other,SUV,red,co,39.0,-109.0,medium,1673
16995,2013.0,cadillac,other,0,other,147554.0,clean,automatic,4wd,other,SUV,white,ct,41.0,-74.0,medium,2345
49990,2020.0,cadillac,good,6,gas,4322.0,clean,other,other,other,other,white,tn,36.0,-84.0,high,3939
17411,2018.0,ford,other,0,gas,42541.0,clean,automatic,fwd,other,other,other,mo,38.0,-94.0,medium,13743
12490,2011.0,infiniti,excellent,6,gas,65411.0,clean,automatic,4wd,other,sedan,grey,oh,40.0,-80.0,medium,2041
24590,2017.0,chevrolet,good,6,gas,40784.0,clean,other,other,other,pickup,white,fl,26.0,-82.0,high,4558
17995,2014.0,chevrolet,excellent,6,gas,70477.0,clean,automatic,rwd,other,other,other,ia,42.0,-94.0,medium,2827
16599,2016.0,cadillac,like new,6,gas,161500.0,clean,automatic,4wd,full-size,sedan,blue,ny,41.0,-73.0,medium,81
13990,2013.0,volvo,good,0,gas,94192.0,clean,other,fwd,other,sedan,black,la,31.0,-92.0,medium,4255
1700,1997.0,acura,fair,0,gas,1234567.0,clean,automatic,other,other,other,other,ok,36.0,-98.0,low,234
27990,2017.0,chevrolet,good,0,gas,22120.0,clean,other,other,other,pickup,other,in,40.0,-87.0,high,4416
29590,2017.0,ford,good,6,gas,70760.0,clean,other,4wd,other,SUV,blue,ma,42.0,-72.0,high,4176
2488,2001.0,chrysler,other,0,gas,68109.0,clean,automatic,other,other,SUV,silver,ma,42.0,-73.0,low,1270
30990,2014.0,audi,good,6,gas,37573.0,clean,automatic,other,other,convertible,other,ok,36.0,-97.0,high,4131
8098,2007.0,toyota,other,0,gas,92463.0,clean,automatic,4wd,other,SUV,blue,ny,41.0,-74.0,low,1628
22999,2020.0,mitsubishi,other,0,gas,29891.0,clean,automatic,4wd,other,SUV,silver,wa,46.0,-119.0,high,4752
17450,2016.0,toyota,excellent,4,gas,68000.0,clean,automatic,fwd,other,SUV,silver,ia,41.0,-96.0,medium,2136
6200,2007.0,toyota,good,8,gas,210153.0,clean,automatic,4wd,full-size,SUV,custom,nc,37.0,-80.0,low,1463
10800,2010.0,toyota,excellent,6,gas,167621.0,clean,automatic,4wd,full-size,SUV,black,ny,42.0,-76.0,medium,535
25990,2018.0,toyota,good,0,gas,29316.0,clean,other,other,other,SUV,black,ca,35.0,-119.0,high,4199
28590,2010.0,chevrolet,good,8,gas,16903.0,clean,other,rwd,other,coupe,yellow,la,34.0,-84.0,high,4301
4550,2005.0,toyota,excellent,4,gas,163462.0,clean,automatic,other,other,sedan,other,or,45.0,-121.0,low,507
10950,2010.0,cadillac,excellent,0,gas,87000.0,clean,automatic,other,other,other,other,tn,36.0,-86.0,medium,761
2575,1999.0,gmc,other,8,gas,117593.0,salvage,automatic,4wd,full-size,pickup,blue,mi,43.0,-86.0,low,365
33990,2013.0,gmc,good,8,other,34413.0,clean,other,4wd,other,pickup,red,oh,40.0,-84.0,high,4326
36990,2018.0,jeep,good,0,other,5933.0,clean,other,4wd,other,other,other,nh,43.0,-71.0,high,4990
5000,1979.0,chevrolet,fair,8,gas,23000.0,clean,manual,4wd,other,other,other,or,44.0,-119.0,low,414
27900,2014.0,ford,excellent,6,gas,132902.0,clean,automatic,4wd,full-size,pickup,black,fl,29.0,-81.0,high,2000
10950,2009.0,honda,excellent,4,gas,102103.0,clean,automatic,fwd,compact,SUV,custom,nm,36.0,-106.0,medium,760
44500,1995.0,rover,good,4,diesel,164300.0,clean,automatic,4wd,full-size,SUV,grey,mt,48.0,-114.0,high,896
9995,2008.0,bmw,other,0,gas,132763.0,clean,automatic,other,other,SUV,black,or,45.0,-123.0,medium,1873
3250,2007.0,dodge,good,0,gas,159000.0,clean,automatic,other,other,other,blue,md,39.0,-77.0,low,277
52990,2018.0,lincoln,good,6,gas,29995.0,clean,other,other,other,SUV,black,nc,36.0,-80.0,high,3982
19337,2018.0,nissan,other,0,gas,34035.0,clean,automatic,4wd,other,wagon,other,co,40.0,-105.0,medium,4155
17995,2013.0,jeep,excellent,8,gas,114188.0,clean,automatic,4wd,mid-size,SUV,silver,nc,35.0,-83.0,medium,4591
57341,2019.0,chevrolet,other,0,gas,39356.0,clean,automatic,4wd,other,pickup,other,mo,38.0,-94.0,high,15199
6800,2007.0,bmw,excellent,6,gas,112000.0,clean,automatic,other,other,sedan,silver,pa,42.0,-80.0,low,242
18999,2014.0,ford,other,8,other,79935.0,clean,automatic,other,other,van,yellow,wi,42.0,-88.0,medium,18849
24997,2009.0,chevrolet,excellent,0,gas,45330.0,clean,automatic,4wd,other,pickup,white,ny,43.0,-74.0,high,5682
29998,2018.0,volkswagen,other,6,gas,38006.0,clean,automatic,4wd,full-size,SUV,black,id,48.0,-117.0,high,8248
3900,2006.0,chrysler,good,4,gas,93150.0,clean,automatic,fwd,compact,wagon,white,in,39.0,-87.0,low,1337
5699,2008.0,honda,excellent,4,gas,160000.0,clean,automatic,fwd,compact,sedan,silver,fl,27.0,-83.0,low,605
13900,2010.0,ford,other,8,gas,112614.0,clean,automatic,4wd,full-size,truck,red,mi,43.0,-84.0,medium,4128
13575,2008.0,toyota,excellent,0,gas,86328.0,clean,automatic,4wd,other,SUV,black,id,48.0,-117.0,medium,3617
8950,2008.0,chevrolet,like new,8,gas,75000.0,clean,automatic,other,other,other,other,ri,42.0,-71.0,low,150
6995,2013.0,chevrolet,other,0,gas,135845.0,clean,automatic,other,other,other,other,mo,39.0,-91.0,low,461
43988,2017.0,gmc,good,8,gas,59055.0,clean,automatic,4wd,other,pickup,silver,ca,39.0,-121.0,high,3167
8999,2006.0,cadillac,other,0,gas,79000.0,clean,automatic,other,other,sedan,other,ct,42.0,-72.0,low,2789
24990,2016.0,mercedes-benz,excellent,6,gas,24119.0,clean,automatic,rwd,other,other,black,nc,36.0,-79.0,high,389
8209,2015.0,nissan,excellent,4,gas,118134.0,other,other,other,other,sedan,other,il,42.0,-88.0,low,4593
15995,2000.0,ford,other,0,gas,121158.0,clean,automatic,other,other,other,other,ny,43.0,-77.0,medium,2794
16990,2016.0,volkswagen,good,0,gas,53245.0,clean,other,fwd,other,wagon,other,ca,34.0,-84.0,medium,4321
1500,2019.0,dodge,like new,6,gas,30000.0,clean,automatic,rwd,other,other,other,tx,33.0,-97.0,low,1730
15988,2020.0,nissan,excellent,0,gas,20499.0,clean,automatic,fwd,other,sedan,black,ca,39.0,-121.0,medium,4501
40488,2016.0,chevrolet,good,8,gas,56559.0,clean,automatic,4wd,other,pickup,other,ca,39.0,-121.0,high,3285
27495,2017.0,chevrolet,other,6,gas,37432.0,clean,automatic,4wd,other,other,other,id,44.0,-117.0,high,2472
5800,1999.0,toyota,excellent,4,gas,168000.0,clean,automatic,rwd,full-size,truck,white,ca,34.0,-118.0,low,954
6995,2013.0,nissan,other,4,gas,94000.0,salvage,automatic,4wd,other,SUV,blue,pa,41.0,-80.0,low,3472
14995,2013.0,ford,excellent,0,gas,76640.0,clean,automatic,rwd,other,coupe,red,ca,38.0,-121.0,medium,793
2700,2004.0,gmc,fair,8,gas,144781.0,clean,automatic,4wd,other,truck,grey,wi,45.0,-89.0,low,780
33264,2019.0,toyota,other,0,gas,40412.0,clean,automatic,fwd,other,wagon,black,il,39.0,-91.0,high,7398
13950,2017.0,nissan,other,4,gas,28709.0,rebuilt,automatic,4wd,other,SUV,black,id,41.0,-112.0,medium,799
16590,2014.0,volkswagen,good,0,gas,40364.0,clean,automatic,fwd,other,wagon,red,md,34.0,-84.0,medium,5008
22498,2013.0,ford,excellent,0,gas,90928.0,clean,automatic,rwd,other,pickup,other,ca,34.0,-118.0,high,8257
19990,2020.0,mitsubishi,good,0,other,11103.0,clean,other,other,other,hatchback,orange,va,38.0,-77.0,medium,4173
13900,2016.0,toyota,good,4,gas,49502.0,clean,automatic,fwd,other,sedan,silver,in,41.0,-86.0,medium,2503
37500,2018,other,other,6,other,26608.0,clean,automatic,rwd,other,SUV,black,hi,21.0,-158.0,high,4710
4200,2005.0,hyundai,other,0,gas,118018.0,clean,automatic,other,other,other,other,wi,43.0,-88.0,low,713
14995,2016.0,jeep,other,0,other,77032.0,clean,automatic,other,other,other,other,ar,37.0,-93.0,medium,4230
18969,2017.0,lincoln,other,6,gas,111465.0,clean,automatic,4wd,mid-size,SUV,silver,ga,39.0,-88.0,medium,5555
6750,2012.0,kia,good,4,gas,116300.0,clean,automatic,fwd,compact,hatchback,grey,ca,37.0,-120.0,low,417
9995,2014.0,chevrolet,other,6,gas,162288.0,clean,automatic,fwd,other,SUV,red,la,30.0,-90.0,medium,971
18761,2017.0,subaru,other,4,gas,61379.0,clean,manual,4wd,compact,wagon,brown,ny,43.0,-79.0,medium,5556
14694,2016.0,nissan,other,4,gas,65291.0,clean,automatic,fwd,mid-size,sedan,black,ga,33.0,-85.0,medium,341
18995,2013.0,toyota,excellent,0,gas,176000.0,clean,automatic,4wd,other,pickup,silver,nh,43.0,-72.0,medium,5147
2900,2006.0,chevrolet,good,6,gas,165000.0,clean,automatic,other,other,other,other,nc,35.0,-81.0,low,428
34590,2019.0,acura,good,0,other,27387.0,clean,other,other,other,SUV,black,tx,30.0,-94.0,high,4371
2999,2002.0,toyota,like new,4,gas,151336.0,clean,automatic,fwd,other,SUV,other,wi,43.0,-88.0,low,527
13200,1992.0,lexus,good,6,gas,55000.0,clean,manual,rwd,compact,coupe,other,ky,38.0,-85.0,medium,798
14995,2014.0,nissan,other,4,gas,82773.0,clean,automatic,4wd,other,wagon,silver,oh,39.0,-84.0,medium,999
14900,2018.0,fiat,other,4,gas,4304.0,clean,other,fwd,other,coupe,white,ak,61.0,-150.0,medium,4245
7998,2010.0,subaru,other,0,gas,146146.0,clean,automatic,other,other,SUV,silver,ct,42.0,-73.0,low,2433
6995,2004.0,ford,other,0,gas,167000.0,clean,automatic,other,other,other,other,ca,38.0,-121.0,low,891
54995,2017.0,gmc,other,8,other,108735.0,clean,automatic,4wd,other,pickup,red,az,33.0,-112.0,high,3009
7950,2009.0,honda,like new,4,gas,143000.0,clean,automatic,fwd,other,sedan,other,ca,34.0,-118.0,low,1152
2800,2005.0,chevrolet,good,6,gas,130000.0,clean,automatic,other,other,other,other,tx,32.0,-102.0,low,80
21590,2019.0,volkswagen,good,0,gas,6017.0,clean,other,fwd,other,sedan,black,nv,36.0,-115.0,medium,3965
59000,2014.0,other,other,0,diesel,274632.0,clean,automatic,other,other,other,other,ca,38.0,-122.0,high,798
23000,1953.0,chevrolet,new,8,gas,80000.0,clean,automatic,rwd,full-size,pickup,custom,ct,42.0,-73.0,high,163
5800,2010.0,mini,like new,4,gas,0.0,clean,manual,fwd,compact,convertible,black,nc,35.0,-81.0,low,184
16990,2012.0,acura,good,0,gas,69148.0,clean,other,fwd,other,sedan,silver,nj,39.0,-75.0,medium,4057
5500,2009.0,cadillac,excellent,6,gas,128000.0,clean,automatic,4wd,full-size,sedan,black,in,40.0,-86.0,low,149
19990,2016.0,volvo,good,0,gas,47522.0,clean,other,fwd,other,sedan,white,co,40.0,-105.0,medium,4246
22999,2018.0,ford,other,0,gas,80909.0,clean,automatic,other,other,other,silver,mn,46.0,-94.0,high,7143
12895,1991.0,chevrolet,other,8,gas,43725.0,clean,automatic,rwd,other,hatchback,other,al,34.0,-87.0,medium,1941
9900,2007.0,toyota,excellent,4,gas,77588.0,clean,automatic,fwd,other,sedan,silver,ca,34.0,-118.0,medium,2845
34590,2017.0,ford,good,0,other,29073.0,clean,other,other,other,pickup,white,az,34.0,-84.0,high,5017
27990,2017.0,chevrolet,good,0,gas,22120.0,clean,other,other,other,pickup,other,ga,33.0,-84.0,high,4416
24997,2019.0,mini,excellent,0,hybrid,26109.0,clean,automatic,4wd,other,SUV,other,ca,35.0,-121.0,high,3966
68999,2017.0,ford,other,0,diesel,27067.0,clean,automatic,4wd,other,truck,white,wa,46.0,-119.0,high,4972
24299,2018.0,ford,other,4,gas,19819.0,clean,automatic,4wd,mid-size,SUV,custom,co,40.0,-105.0,high,9827
38990,2019.0,toyota,good,8,gas,15512.0,clean,other,other,other,pickup,silver,ny,42.0,-74.0,high,4546
850,2009.0,ford,fair,4,gas,83889.0,clean,automatic,4wd,compact,SUV,white,oh,42.0,-84.0,low,509
16988,2014.0,bmw,other,0,gas,99771.0,clean,automatic,other,other,other,white,ga,35.0,-82.0,medium,2483
15995,2015.0,cadillac,other,6,gas,95733.0,clean,automatic,fwd,other,SUV,red,ks,39.0,-97.0,medium,2799
39990,2020.0,infiniti,good,6,gas,6500.0,clean,automatic,other,other,other,blue,va,38.0,-79.0,high,4055
4300,2008.0,chevrolet,excellent,4,gas,157733.0,clean,automatic,fwd,other,sedan,other,pa,41.0,-80.0,low,1972
10800,2013.0,subaru,excellent,4,gas,128586.0,clean,automatic,fwd,mid-size,hatchback,orange,ny,45.0,-74.0,medium,403
36590,2018.0,jaguar,good,0,other,5837.0,clean,other,other,other,SUV,black,ga,32.0,-84.0,high,3873
2900,2007.0,volkswagen,excellent,5,gas,165.0,clean,automatic,fwd,other,other,black,dc,39.0,-77.0,low,233
2600,2006.0,toyota,other,4,gas,236176.0,clean,automatic,other,other,sedan,other,pa,40.0,-76.0,low,1066
2700,2005.0,dodge,good,6,gas,170000.0,other,automatic,other,other,sedan,other,pa,41.0,-75.0,low,3440
17991,2015.0,bmw,other,0,gas,71151.0,clean,automatic,other,other,sedan,silver,fl,28.0,-82.0,medium,4030
17990,2013.0,volkswagen,good,0,other,38550.0,clean,other,fwd,other,hatchback,black,az,32.0,-111.0,medium,4653
67000,2009.0,other,good,0,other,364000.0,clean,other,other,other,truck,other,ca,39.0,-121.0,high,229
35200,2019.0,ford,excellent,6,gas,31020.0,clean,automatic,rwd,full-size,van,white,tn,36.0,-87.0,high,1128
12400,2011.0,chevrolet,good,8,gas,158000.0,clean,automatic,4wd,full-size,SUV,black,sd,43.0,-97.0,medium,155
19995,2012.0,nissan,excellent,6,gas,100264.0,clean,automatic,4wd,other,truck,black,hi,21.0,-156.0,medium,710
27990,2020.0,ford,good,0,gas,10688.0,clean,other,other,other,pickup,white,mi,42.0,-86.0,high,4367
10350,2011.0,acura,excellent,0,gas,131234.0,clean,automatic,4wd,other,other,other,mn,45.0,-93.0,medium,584
25500,2019.0,toyota,like new,4,hybrid,12000.0,clean,automatic,fwd,compact,hatchback,grey,ca,39.0,-123.0,high,266
6950,2005.0,toyota,other,0,gas,100924.0,clean,automatic,fwd,other,sedan,other,ny,42.0,-73.0,low,1980
14999,1998.0,other,good,0,diesel,156623.0,clean,automatic,other,other,other,red,wv,37.0,-78.0,medium,3180
8999,2016.0,chevrolet,excellent,0,gas,90806.0,rebuilt,automatic,other,other,other,other,tn,36.0,-86.0,low,1254
35990,2016.0,audi,good,6,gas,35564.0,clean,other,other,other,sedan,other,ca,33.0,-117.0,high,4064
23920,2018.0,nissan,other,4,gas,22091.0,clean,automatic,fwd,mid-size,wagon,blue,ga,33.0,-85.0,high,8339
5200,2012.0,mazda,excellent,4,gas,170000.0,clean,automatic,fwd,other,sedan,silver,mn,44.0,-92.0,low,665
22450,2012.0,ford,like new,0,gas,33728.0,clean,automatic,other,other,other,white,ca,33.0,-117.0,high,404
22999,2010.0,toyota,other,0,gas,90000.0,clean,automatic,other,other,other,other,ak,60.0,-151.0,high,538
6495,2015.0,chevrolet,other,0,gas,162841.0,clean,automatic,other,other,other,other,mi,43.0,-84.0,low,4522
17990,2018.0,chevrolet,good,0,gas,41076.0,clean,other,fwd,other,hatchback,other,mi,43.0,-86.0,medium,4158
5400,2013.0,mazda,excellent,4,gas,170000.0,clean,automatic,other,full-size,van,grey,sc,34.0,-81.0,low,159
36500,2012.0,ram,other,0,diesel,115646.0,clean,automatic,4wd,other,pickup,white,wa,49.0,-122.0,high,4665
20000,2016.0,chevrolet,other,0,gas,45000.0,clean,automatic,fwd,other,other,silver,ak,61.0,-150.0,medium,665
8500,2012.0,other,fair,8,diesel,167500.0,clean,automatic,rwd,full-size,other,black,va,37.0,-80.0,low,261
22999,2015.0,chevrolet,excellent,8,gas,179667.0,clean,automatic,4wd,full-size,pickup,silver,ne,41.0,-105.0,high,281
43900,2016.0,ford,excellent,8,diesel,118000.0,clean,automatic,4wd,full-size,truck,black,va,36.0,-80.0,high,6875
32990,2013.0,tesla,good,0,electric,62588.0,clean,other,rwd,other,sedan,white,mi,43.0,-85.0,high,4020
14999,2016.0,hyundai,other,0,gas,50995.0,clean,automatic,other,other,other,other,ca,38.0,-121.0,medium,482
24800,2015.0,mercedes-benz,excellent,6,gas,34635.0,clean,automatic,4wd,other,SUV,white,ca,38.0,-122.0,high,261
31590,2017.0,infiniti,good,0,other,36656.0,clean,other,other,other,SUV,black,pa,40.0,-76.0,high,3935
19590,2018.0,buick,good,0,gas,18959.0,clean,other,fwd,other,other,red,az,34.0,-112.0,medium,4135
30900,2017.0,gmc,other,0,gas,98040.0,clean,automatic,4wd,other,truck,other,tx,33.0,-102.0,high,10085
25000,1947.0,chevrolet,like new,6,gas,77089.0,clean,manual,rwd,other,pickup,green,tx,30.0,-98.0,high,1515
36588,2018.0,toyota,other,6,gas,35849.0,clean,automatic,rwd,other,truck,other,ca,34.0,-117.0,high,6696
14995,2010.0,ford,other,8,gas,132094.0,other,automatic,rwd,other,other,other,sc,30.0,-82.0,medium,2255
22791,2018.0,chevrolet,other,0,gas,26791.0,clean,automatic,other,other,other,other,ga,30.0,-83.0,high,2052
22995,2017.0,cadillac,other,6,gas,62051.0,clean,automatic,4wd,full-size,sedan,red,il,39.0,-90.0,high,1171
10999,2013.0,hyundai,excellent,4,gas,101048.0,other,automatic,other,other,sedan,other,ca,39.0,-122.0,medium,2181
21700,2010.0,chevrolet,excellent,8,gas,124248.0,clean,automatic,4wd,full-size,pickup,red,fl,27.0,-81.0,medium,2848
11550,2013.0,ford,excellent,4,gas,68967.0,clean,automatic,fwd,mid-size,van,white,fl,26.0,-80.0,medium,2808
9700,2011.0,toyota,other,4,other,126872.0,clean,automatic,fwd,other,sedan,other,oh,39.0,-84.0,medium,2131
38590,2012.0,chevrolet,good,8,gas,32086.0,clean,automatic,rwd,other,convertible,white,ny,43.0,-77.0,high,4261
4800,2000.0,jeep,other,0,gas,200816.0,clean,automatic,other,other,other,other,nv,36.0,-115.0,low,1616
38990,2010.0,gmc,other,8,diesel,110473.0,clean,automatic,4wd,other,pickup,white,ca,39.0,-121.0,high,3670
9977,2016.0,kia,other,0,gas,63083.0,clean,automatic,other,other,wagon,other,mt,46.0,-109.0,medium,1644
11997,2011.0,ford,excellent,10,gas,160349.0,clean,automatic,rwd,full-size,bus,white,mi,43.0,-85.0,medium,1418
21990,2009.0,saturn,good,0,gas,11327.0,clean,other,rwd,other,other,red,nv,36.0,-115.0,medium,4338
21990,2018.0,kia,good,0,gas,17528.0,clean,other,fwd,other,wagon,other,tx,32.0,-106.0,medium,3858
18499,2018.0,toyota,other,0,gas,83778.0,clean,automatic,4wd,other,wagon,other,oh,40.0,-84.0,medium,2240
8750,2005.0,infiniti,excellent,6,gas,170412.0,clean,automatic,rwd,mid-size,coupe,white,ok,35.0,-98.0,low,563
14990,2013.0,ford,good,0,other,40332.0,clean,other,fwd,other,wagon,white,oh,39.0,-85.0,medium,4013
2900,2002.0,ford,excellent,8,gas,204000.0,clean,automatic,other,full-size,SUV,white,ia,41.0,-96.0,low,146
4195,2008.0,honda,excellent,4,gas,169000.0,clean,automatic,fwd,mid-size,sedan,grey,ma,43.0,-71.0,low,177
17990,2012.0,toyota,other,6,gas,165899.0,clean,automatic,other,other,SUV,silver,tx,31.0,-98.0,medium,2188
8200,2011.0,kia,excellent,4,gas,97487.0,clean,automatic,fwd,full-size,sedan,red,va,37.0,-80.0,low,1682
8950,2013.0,ford,other,0,gas,180000.0,clean,automatic,other,other,other,other,tn,36.0,-84.0,low,188
24985,2016.0,mercedes-benz,excellent,0,gas,41421.0,clean,automatic,rwd,other,SUV,silver,ca,39.0,-121.0,high,12131
5500,2003.0,dodge,good,6,gas,108000.0,clean,automatic,fwd,other,mini-van,green,ks,39.0,-96.0,low,240
18950,2019.0,toyota,like new,4,gas,36000.0,clean,automatic,fwd,full-size,sedan,black,ky,38.0,-85.0,medium,1233
1700,2003.0,chevrolet,excellent,0,gas,129119.0,clean,automatic,other,other,other,other,tx,30.0,-96.0,low,270
12500,2004.0,other,good,8,gas,3000.0,clean,manual,rwd,other,other,other,co,40.0,-105.0,medium,1483
6450,2006.0,honda,excellent,4,gas,135160.0,clean,automatic,fwd,full-size,sedan,brown,ca,34.0,-118.0,low,199
2500,2007.0,buick,other,0,gas,203766.0,clean,automatic,other,other,other,other,wi,45.0,-90.0,low,26
8499,2006.0,chevrolet,excellent,0,gas,165189.0,clean,automatic,rwd,full-size,truck,red,co,40.0,-105.0,low,1861
3250,1997.0,toyota,good,4,gas,223242.0,clean,automatic,fwd,mid-size,sedan,green,md,39.0,-77.0,low,171
6975,2009.0,toyota,excellent,4,gas,161000.0,clean,automatic,fwd,mid-size,sedan,silver,ca,34.0,-117.0,low,2327
7990,2005.0,nissan,good,8,gas,169271.0,clean,automatic,4wd,mid-size,truck,silver,wi,44.0,-89.0,low,668
18000,2014.0,kia,excellent,6,gas,104000.0,clean,automatic,4wd,full-size,SUV,white,wi,45.0,-91.0,medium,322
15900,2013.0,gmc,good,8,gas,300000.0,clean,automatic,4wd,full-size,truck,grey,fl,29.0,-82.0,medium,651
15500,2017.0,toyota,like new,4,gas,32000.0,clean,automatic,fwd,full-size,sedan,white,ky,38.0,-85.0,medium,1311
27777,2015.0,gmc,other,0,gas,103311.0,clean,automatic,4wd,other,pickup,other,vt,43.0,-71.0,high,2034
38990,2018.0,volvo,good,0,gas,33978.0,clean,other,other,other,SUV,white,oh,41.0,-82.0,high,4369
23995,2015.0,chevrolet,excellent,6,gas,74145.0,clean,automatic,other,other,pickup,red,ca,38.0,-121.0,high,1419
5000,1929.0,mercedes-benz,new,0,gas,1.0,clean,manual,other,other,convertible,other,tx,30.0,-98.0,low,601
21500,2013.0,chevrolet,good,8,diesel,215300.0,clean,automatic,4wd,other,truck,other,sc,35.0,-82.0,medium,391
13949,2014.0,cadillac,other,6,gas,103502.0,clean,automatic,fwd,other,other,other,mo,37.0,-93.0,medium,350
5500,2009.0,toyota,excellent,6,gas,129000.0,clean,automatic,fwd,mid-size,sedan,white,ca,34.0,-118.0,low,523
24990,2018.0,infiniti,good,0,other,34955.0,clean,other,other,other,sedan,other,az,34.0,-112.0,high,4090
8900,2009.0,subaru,excellent,4,gas,128000.0,clean,automatic,4wd,mid-size,SUV,green,co,40.0,-105.0,low,320
24959,2019.0,chevrolet,other,0,gas,19388.0,clean,automatic,fwd,other,other,silver,mi,42.0,-86.0,high,6316
4995,2010.0,toyota,other,4,hybrid,200314.0,clean,automatic,fwd,other,other,other,wi,43.0,-89.0,low,841
26921,2017.0,bmw,like new,0,gas,60104.0,clean,automatic,other,other,other,other,ok,34.0,-97.0,high,10327
39990,2020.0,infiniti,good,6,gas,6500.0,clean,automatic,other,other,other,blue,il,41.0,-90.0,high,4055
5900,2012.0,nissan,excellent,6,gas,112000.0,clean,automatic,4wd,full-size,SUV,silver,ny,41.0,-74.0,low,486
15990,2013.0,cadillac,other,0,other,62517.0,clean,automatic,rwd,other,sedan,other,az,32.0,-111.0,medium,7704
8998,2006.0,toyota,excellent,4,gas,126473.0,clean,automatic,4wd,compact,SUV,red,nc,36.0,-81.0,low,1121
35990,2021.0,jeep,good,6,gas,2600.0,clean,other,4wd,other,other,yellow,ca,34.0,-118.0,high,4725
8950,2015.0,kia,other,0,hybrid,107986.0,clean,automatic,other,other,other,other,ca,34.0,-118.0,low,1255
14998,2013.0,bmw,other,4,gas,81671.0,clean,automatic,4wd,mid-size,sedan,black,nc,39.0,-88.0,medium,6662
